scheme,subtype,resolution,forecast_date,target_date,horizon,location,variant,median,truth,abs_error,wis,partition_size,cov_50,width_50,lo_50,hi_50,cov_80,width_80,lo_80,hi_80,cov_95,width_95,lo_95,hi_95
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.3.1,0.536,0.565,0.028999999999999915,0.029235714285714275,9,1,0.182,0.439,0.621,1,0.30800000000000005,0.365,0.673,1,0.46099999999999997,0.279,0.74
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.3.1,0.527,0.5,0.027000000000000024,0.031228571428571435,9,1,0.199,0.42,0.619,1,0.339,0.339,0.678,1,0.486,0.26,0.746
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.3.1,0.518,0.462,0.055999999999999994,0.037478571428571424,9,1,0.21399999999999997,0.4,0.614,1,0.36900000000000005,0.312,0.681,1,0.511,0.241,0.752
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.3.1,0.505,1.0,0.495,0.37478571428571433,9,0,0.22699999999999998,0.383,0.61,0,0.39300000000000007,0.288,0.681,0,0.528,0.226,0.754
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,South America,C.3.3,0.033,0.071,0.03799999999999999,0.015935714285714282,9,0,0.035,0.019,0.054,1,0.077,0.01,0.087,1,0.133,0.007,0.14
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,South America,C.3.3,0.033,0.076,0.043,0.017828571428571426,9,0,0.037000000000000005,0.019,0.056,1,0.082,0.01,0.092,1,0.13799999999999998,0.006,0.144
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.3.3,0.033,0.043,0.009999999999999995,0.00792142857142857,9,1,0.041,0.017,0.058,1,0.08900000000000001,0.009,0.098,1,0.143,0.005,0.148
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.3.3,0.032,0.077,0.045,0.01817857142857143,9,0,0.043,0.017,0.06,1,0.097,0.008,0.105,1,0.147,0.005,0.152
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.3.3,0.03,0.0,0.03,0.019764285714285713,9,0,0.045,0.016,0.061,0,0.1,0.008,0.108,0,0.157,0.005,0.162
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.3.3,0.029,0.0,0.029,0.01912857142857143,9,0,0.047,0.015,0.062,0,0.105,0.007,0.112,0,0.16799999999999998,0.004,0.172
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,South America,C.5.1,0.007,0.0,0.007,0.004371428571428571,9,0,0.008,0.004,0.012,0,0.019999999999999997,0.002,0.022,0,0.032,0.001,0.033
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,South America,C.5.1,0.006,0.0,0.006,0.003835714285714286,9,0,0.008,0.003,0.011,0,0.017,0.002,0.019,0,0.028999999999999998,0.001,0.03
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.5.1,0.005,0.0,0.005,0.003,9,0,0.006999999999999999,0.002,0.009,0,0.016,0.001,0.017,0,0.026,0.001,0.027
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.5.1,0.004,0.0,0.004,0.002457142857142857,9,0,0.006,0.002,0.008,0,0.015,0.001,0.016,1,0.024,0.0,0.024
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.5.1,0.003,0.0,0.003,0.0021714285714285715,9,0,0.005,0.002,0.007,0,0.013000000000000001,0.001,0.014,1,0.022,0.0,0.022
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.5.1,0.003,0.0,0.003,0.0018142857142857145,9,0,0.005,0.001,0.006,0,0.011,0.001,0.012,1,0.02,0.0,0.02
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,South America,C.5.6.1,0.008,0.02,0.012,0.0048714285714285726,9,0,0.009000000000000001,0.005,0.014,1,0.019,0.003,0.022,1,0.036,0.001,0.037
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,South America,C.5.6.1,0.007,0.025,0.018000000000000002,0.009042857142857144,9,0,0.008,0.004,0.012,0,0.018000000000000002,0.002,0.02,1,0.034,0.001,0.035
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.5.6.1,0.006,0.022,0.016,0.00782857142857143,9,0,0.008,0.003,0.011,0,0.016,0.002,0.018,1,0.032,0.001,0.033
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.5.6.1,0.005,0.038,0.033,0.021885714285714286,9,0,0.007,0.003,0.01,0,0.016,0.001,0.017,0,0.03,0.001,0.031
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.5.6.1,0.004,0.0,0.004,0.0025428571428571427,9,0,0.006999999999999999,0.002,0.009,0,0.013999999999999999,0.001,0.015,1,0.03,0.0,0.03
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.5.6.1,0.003,0.0,0.003,0.0022071428571428576,9,0,0.005,0.002,0.007,0,0.013000000000000001,0.001,0.014,1,0.027,0.0,0.027
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,South America,C.5.6.1:241Q,0.085,0.081,0.0040000000000000036,0.014342857142857142,9,1,0.09299999999999999,0.048,0.141,1,0.178,0.026,0.204,1,0.286,0.012,0.298
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,South America,C.5.6.1:241Q,0.091,0.076,0.015,0.017714285714285717,9,1,0.10500000000000001,0.051,0.156,1,0.203,0.026,0.229,1,0.318,0.012,0.33
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.5.6.1:241Q,0.098,0.087,0.01100000000000001,0.019050000000000004,9,1,0.11700000000000002,0.053,0.17,1,0.231,0.026,0.257,1,0.353,0.011,0.364
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.5.6.1:241Q,0.105,0.038,0.067,0.03390714285714285,9,0,0.13,0.055,0.185,1,0.25999999999999995,0.026,0.286,1,0.387,0.011,0.398
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.5.6.1:241Q,0.112,0.077,0.035,0.02683571428571429,9,1,0.147,0.058,0.205,1,0.291,0.026,0.317,1,0.423,0.011,0.434
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.5.6.1:241Q,0.12,0.0,0.12,0.06937857142857143,9,0,0.164,0.061,0.225,0,0.32299999999999995,0.026,0.349,0,0.46099999999999997,0.011,0.472
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,South America,C.5.6:75E,0.158,0.111,0.047,0.022914285714285713,9,1,0.11199999999999999,0.1,0.212,1,0.21199999999999997,0.075,0.287,1,0.3,0.052,0.352
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,South America,C.5.6:75E,0.16,0.127,0.033,0.02227142857142857,9,1,0.122,0.099,0.221,1,0.22899999999999998,0.074,0.303,1,0.322,0.051,0.373
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.5.6:75E,0.163,0.087,0.07600000000000001,0.033157142857142864,9,0,0.131,0.099,0.23,1,0.247,0.071,0.318,1,0.34400000000000003,0.05,0.394
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.5.6:75E,0.165,0.115,0.05,0.027014285714285716,9,1,0.13899999999999998,0.099,0.238,1,0.256,0.069,0.325,1,0.368,0.046,0.414
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.5.6:75E,0.164,0.154,0.010000000000000009,0.022671428571428575,9,1,0.148,0.098,0.246,1,0.274,0.068,0.342,1,0.398,0.042,0.44
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.5.6:75E,0.166,0.0,0.166,0.10261428571428573,9,0,0.158,0.094,0.252,0,0.293,0.063,0.356,0,0.41400000000000003,0.04,0.454
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,South America,C.5.7,0.067,0.061,0.006000000000000005,0.008200000000000002,9,1,0.047,0.048,0.095,1,0.099,0.035,0.134,1,0.162,0.025,0.187
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,South America,C.5.7,0.062,0.051,0.011000000000000003,0.008885714285714287,9,1,0.047,0.044,0.091,1,0.098,0.031,0.129,1,0.162,0.023,0.185
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.5.7,0.057,0.043,0.014000000000000005,0.00925,9,1,0.04599999999999999,0.04,0.086,1,0.098,0.028,0.126,1,0.163,0.02,0.183
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.5.7,0.053,0.038,0.015,0.009207142857142858,9,1,0.044000000000000004,0.037,0.081,1,0.097,0.025,0.122,1,0.161,0.018,0.179
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.5.7,0.05,0.0,0.05,0.034492857142857145,9,0,0.044,0.033,0.077,0,0.097,0.022,0.119,0,0.16099999999999998,0.016,0.177
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.5.7,0.046,0.0,0.046,0.03150000000000001,9,0,0.041999999999999996,0.03,0.072,0,0.097,0.019,0.116,0,0.16199999999999998,0.014,0.176
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,South America,C.5.6,0.038,0.111,0.07300000000000001,0.043128571428571426,9,0,0.026,0.027,0.053,0,0.056999999999999995,0.019,0.076,0,0.09,0.014,0.104
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,South America,C.5.6,0.035,0.114,0.079,0.0488,9,0,0.025999999999999995,0.025,0.051,0,0.055999999999999994,0.017,0.073,0,0.08800000000000001,0.013,0.101
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,South America,C.5.6,0.032,0.13,0.098,0.06712142857142858,9,0,0.025,0.024,0.049,0,0.05499999999999999,0.016,0.071,0,0.08700000000000001,0.011,0.098
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,South America,C.5.6,0.031,0.154,0.123,0.09350714285714286,9,0,0.025,0.022,0.047,0,0.054000000000000006,0.014,0.068,0,0.085,0.01,0.095
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,South America,C.5.6,0.029,0.308,0.27899999999999997,0.2503357142857143,9,0,0.026,0.019,0.045,0,0.051000000000000004,0.013,0.064,0,0.083,0.009,0.092
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,South America,C.5.6,0.027,0.0,0.027,0.01787142857142857,9,0,0.024000000000000004,0.018,0.042,0,0.05,0.011,0.061,0,0.08199999999999999,0.007,0.089
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.3.1,0.009,0.0,0.009,0.005521428571428572,9,0,0.018000000000000002,0.003,0.021,0,0.037,0.001,0.038,0,0.065,0.001,0.066
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.3.1,0.009,0.0,0.009,0.005721428571428572,9,0,0.019,0.003,0.022,0,0.04,0.001,0.041,0,0.071,0.001,0.072
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.3.1,0.009,0.0,0.009,0.005950000000000001,9,0,0.02,0.003,0.023,0,0.043,0.001,0.044,0,0.081,0.001,0.082
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.3.1,0.009,0.0,0.009,0.006221428571428572,9,0,0.021,0.003,0.024,0,0.049,0.001,0.05,0,0.08499999999999999,0.001,0.086
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.3.1,0.01,0.0,0.01,0.006642857142857143,9,0,0.023,0.003,0.026,0,0.053,0.001,0.054,0,0.088,0.001,0.089
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.3.1,0.01,0.0,0.01,0.006807142857142858,9,0,0.024,0.003,0.027,0,0.056,0.001,0.057,0,0.089,0.001,0.09
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.3.3,0.027,0.038,0.011,0.006057142857142857,9,1,0.026999999999999996,0.017,0.044,1,0.063,0.008,0.071,1,0.106,0.004,0.11
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.3.3,0.026,0.04,0.014000000000000002,0.006614285714285716,9,1,0.026999999999999996,0.016,0.043,1,0.066,0.008,0.074,1,0.112,0.003,0.115
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.3.3,0.025,0.053,0.027999999999999997,0.011642857142857144,9,0,0.027999999999999997,0.015,0.043,1,0.06799999999999999,0.007,0.075,1,0.118,0.003,0.121
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.3.3,0.025,0.056,0.031,0.012921428571428572,9,0,0.03,0.014,0.044,1,0.071,0.006,0.077,1,0.125,0.002,0.127
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.3.3,0.024,0.083,0.059000000000000004,0.02594285714285715,9,0,0.031,0.013,0.044,0,0.073,0.006,0.079,1,0.13,0.002,0.132
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.3.3,0.024,0.1,0.07600000000000001,0.03768571428571429,9,0,0.032,0.013,0.045,0,0.075,0.005,0.08,1,0.136,0.002,0.138
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.5.1,0.022,0.038,0.016,0.006957142857142858,9,1,0.032,0.01,0.042,1,0.056,0.006,0.062,1,0.11,0.003,0.113
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.5.1,0.021,0.04,0.019,0.0075285714285714305,9,1,0.033,0.009,0.042,1,0.057,0.005,0.062,1,0.11599999999999999,0.003,0.119
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.5.1,0.02,0.053,0.033,0.013035714285714286,9,0,0.033,0.008,0.041,1,0.058,0.005,0.063,1,0.123,0.002,0.125
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.5.1,0.019,0.056,0.037000000000000005,0.01500714285714286,9,0,0.032,0.007,0.039,1,0.057999999999999996,0.004,0.062,1,0.129,0.002,0.131
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.5.1,0.018,0.0,0.018,0.010935714285714286,9,0,0.032,0.007,0.039,0,0.059,0.003,0.062,0,0.135,0.002,0.137
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.5.1,0.017,0.0,0.017,0.01055,9,0,0.032,0.006,0.038,0,0.059,0.003,0.062,0,0.141,0.002,0.143
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.5.6.1,0.11,0.538,0.42800000000000005,0.3483571428571429,9,0,0.082,0.073,0.155,0,0.166,0.052,0.218,0,0.24600000000000002,0.033,0.279
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.5.6.1,0.106,0.48,0.374,0.29077857142857144,9,0,0.083,0.071,0.154,0,0.16599999999999998,0.049,0.215,0,0.25499999999999995,0.029,0.284
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.5.6.1,0.102,0.316,0.21400000000000002,0.1276142857142857,9,0,0.086,0.068,0.154,0,0.16599999999999998,0.045,0.211,0,0.26199999999999996,0.026,0.288
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.5.6.1,0.097,0.278,0.18100000000000002,0.09404285714285716,9,0,0.088,0.063,0.151,0,0.16899999999999998,0.043,0.212,1,0.26999999999999996,0.023,0.293
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.5.6.1,0.094,0.083,0.010999999999999996,0.014907142857142857,9,1,0.09,0.059,0.149,1,0.172,0.04,0.212,1,0.27899999999999997,0.02,0.299
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.5.6.1,0.09,0.1,0.010000000000000009,0.015142857142857144,9,1,0.092,0.055,0.147,1,0.178,0.037,0.215,1,0.288,0.018,0.306
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.5.6.1:241Q,0.131,0.077,0.054000000000000006,0.02897857142857143,9,0,0.12,0.086,0.206,1,0.26,0.052,0.312,1,0.377,0.031,0.408
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.5.6.1:241Q,0.144,0.16,0.016000000000000014,0.023392857142857142,9,1,0.135,0.094,0.229,1,0.297,0.054,0.351,1,0.41700000000000004,0.033,0.45
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.5.6.1:241Q,0.16,0.211,0.05099999999999999,0.030957142857142857,9,1,0.152,0.1,0.252,1,0.334,0.058,0.392,1,0.45799999999999996,0.035,0.493
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.5.6.1:241Q,0.179,0.222,0.04300000000000001,0.03247857142857143,9,1,0.16900000000000004,0.109,0.278,1,0.37,0.062,0.432,1,0.517,0.034,0.551
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.5.6.1:241Q,0.196,0.333,0.137,0.05561428571428572,9,0,0.192,0.118,0.31,1,0.408,0.065,0.473,1,0.574,0.034,0.608
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.5.6.1:241Q,0.209,0.4,0.19100000000000003,0.0763,9,0,0.21700000000000003,0.126,0.343,1,0.446,0.068,0.514,1,0.628,0.034,0.662
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.5.6:75E,0.047,0.077,0.03,0.013242857142857143,9,0,0.052,0.024,0.076,1,0.128,0.012,0.14,1,0.182,0.007,0.189
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.5.6:75E,0.048,0.12,0.072,0.03116428571428571,9,0,0.056,0.024,0.08,1,0.13899999999999998,0.012,0.151,1,0.207,0.006,0.213
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.5.6:75E,0.048,0.211,0.16299999999999998,0.08335000000000001,9,0,0.060000000000000005,0.024,0.084,0,0.153,0.011,0.164,1,0.237,0.005,0.242
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.5.6:75E,0.05,0.222,0.172,0.08731428571428572,9,0,0.066,0.024,0.09,0,0.16399999999999998,0.01,0.174,1,0.268,0.005,0.273
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.5.6:75E,0.051,0.25,0.199,0.10242857142857144,9,0,0.07300000000000001,0.024,0.097,0,0.177,0.01,0.187,1,0.282,0.004,0.286
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.5.6:75E,0.052,0.2,0.14800000000000002,0.0625857142857143,9,0,0.07899999999999999,0.023,0.102,0,0.189,0.01,0.199,1,0.296,0.004,0.3
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.5.7,0.162,0.038,0.124,0.0827,9,0,0.096,0.121,0.217,0,0.168,0.1,0.268,0,0.266,0.073,0.339
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.5.7,0.152,0.0,0.152,0.10991428571428571,9,0,0.09799999999999999,0.111,0.209,0,0.165,0.089,0.254,0,0.268,0.061,0.329
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.5.7,0.141,0.0,0.141,0.09961428571428572,9,0,0.09600000000000002,0.102,0.198,0,0.16499999999999998,0.079,0.244,0,0.266,0.05,0.316
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.5.7,0.129,0.0,0.129,0.08984285714285714,9,0,0.095,0.093,0.188,0,0.16599999999999998,0.069,0.235,0,0.264,0.041,0.305
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.5.7,0.119,0.0,0.119,0.0822642857142857,9,0,0.09399999999999999,0.084,0.178,0,0.164,0.062,0.226,0,0.261,0.036,0.297
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.5.7,0.109,0.0,0.109,0.07427857142857142,9,0,0.09500000000000001,0.074,0.169,0,0.163,0.054,0.217,0,0.257,0.031,0.288
emerging_haplotype,vic,region,2026-07-02,2026-07-09,7,Southeast Asia,C.5.6,0.402,0.192,0.21000000000000002,0.13049285714285713,9,0,0.11900000000000005,0.345,0.464,0,0.22800000000000004,0.284,0.512,0,0.32699999999999996,0.238,0.565
emerging_haplotype,vic,region,2026-07-02,2026-07-16,14,Southeast Asia,C.5.6,0.393,0.16,0.233,0.14747142857142856,9,0,0.125,0.331,0.456,0,0.238,0.269,0.507,0,0.3440000000000001,0.216,0.56
emerging_haplotype,vic,region,2026-07-02,2026-07-23,21,Southeast Asia,C.5.6,0.382,0.158,0.224,0.13423571428571426,9,0,0.132,0.317,0.449,0,0.248,0.253,0.501,0,0.36100000000000004,0.195,0.556
emerging_haplotype,vic,region,2026-07-02,2026-07-30,28,Southeast Asia,C.5.6,0.372,0.167,0.205,0.10969999999999998,9,0,0.14200000000000002,0.298,0.44,0,0.255,0.24,0.495,0,0.37800000000000006,0.174,0.552
emerging_haplotype,vic,region,2026-07-02,2026-08-06,35,Southeast Asia,C.5.6,0.36,0.25,0.10999999999999999,0.045807142857142845,9,0,0.14800000000000002,0.282,0.43,1,0.265,0.227,0.492,1,0.393,0.154,0.547
emerging_haplotype,vic,region,2026-07-02,2026-08-13,42,Southeast Asia,C.5.6,0.347,0.2,0.14699999999999996,0.06509285714285713,9,0,0.14999999999999997,0.268,0.418,0,0.276,0.211,0.487,1,0.40900000000000003,0.135,0.544
emerging_haplotype,vic,region,2026-07-16,2026-07-23,7,Europe,C.3.1,0.258,0.3,0.04199999999999998,0.04157142857142855,9,0,0.0010000000000000009,0.257,0.258,0,0.0020000000000000018,0.257,0.259,0,0.0020000000000000018,0.257,0.259
emerging_haplotype,vic,region,2026-07-16,2026-07-30,14,Europe,C.3.1,0.267,0.375,0.10799999999999998,0.1070785714285714,9,0,0.0020000000000000018,0.266,0.268,0,0.0020000000000000018,0.266,0.268,0,0.0030000000000000027,0.266,0.269
emerging_haplotype,vic,region,2026-07-16,2026-08-06,21,Europe,C.3.1,0.276,0.286,0.009999999999999953,0.00907857142857138,9,0,0.0020000000000000018,0.275,0.277,0,0.0020000000000000018,0.275,0.277,0,0.0030000000000000027,0.275,0.278
emerging_haplotype,vic,region,2026-07-16,2026-08-13,28,Europe,C.3.1,0.285,0.167,0.11799999999999997,0.11708571428571425,9,0,0.0020000000000000018,0.284,0.286,0,0.0020000000000000018,0.284,0.286,0,0.0040000000000000036,0.283,0.287
emerging_haplotype,vic,region,2026-07-16,2026-07-23,7,Europe,C.3.3,0.065,0.0,0.065,0.06472857142857143,9,0,0.0,0.065,0.065,0,0.0,0.065,0.065,0,0.0020000000000000018,0.064,0.066
emerging_haplotype,vic,region,2026-07-16,2026-07-30,14,Europe,C.3.3,0.065,0.0,0.065,0.06475714285714286,9,0,0.0,0.065,0.065,0,0.0010000000000000009,0.065,0.066,0,0.0020000000000000018,0.064,0.066
emerging_haplotype,vic,region,2026-07-16,2026-08-06,21,Europe,C.3.3,0.065,0.0,0.065,0.06475714285714286,9,0,0.0,0.065,0.065,0,0.0010000000000000009,0.065,0.066,0,0.0020000000000000018,0.064,0.066
emerging_haplotype,vic,region,2026-07-16,2026-08-13,28,Europe,C.3.3,0.065,0.0,0.065,0.0645,9,0,0.0,0.065,0.065,0,0.0020000000000000018,0.064,0.066,0,0.0020000000000000018,0.064,0.066
emerging_haplotype,vic,region,2026-07-16,2026-07-23,7,Europe,C.5.1,0.129,0.1,0.028999999999999998,0.028757142857142853,9,0,0.0,0.129,0.129,0,0.0010000000000000009,0.129,0.13,0,0.0020000000000000018,0.128,0.13
emerging_haplotype,vic,region,2026-07-16,2026-07-30,14,Europe,C.5.1,0.125,0.0,0.125,0.12447142857142857,9,0,0.0,0.125,0.125,0,0.0010000000000000009,0.124,0.125,0,0.0020000000000000018,0.124,0.126
emerging_haplotype,vic,region,2026-07-16,2026-08-06,21,Europe,C.5.1,0.121,0.0,0.121,0.12024999999999998,9,0,0.0010000000000000009,0.12,0.121,0,0.0010000000000000009,0.12,0.121,0,0.0010000000000000009,0.12,0.121
emerging_haplotype,vic,region,2026-07-16,2026-08-13,28,Europe,C.5.1,0.116,0.0,0.116,0.11610714285714287,9,0,0.0010000000000000009,0.116,0.117,0,0.0010000000000000009,0.116,0.117,0,0.0010000000000000009,0.116,0.117
emerging_haplotype,vic,region,2026-07-16,2026-07-23,7,Europe,C.5.6.1,0.18,0.0,0.18,0.17925,9,0,0.0010000000000000009,0.179,0.18,0,0.0010000000000000009,0.179,0.18,0,0.0010000000000000009,0.179,0.18
emerging_haplotype,vic,region,2026-07-16,2026-07-30,14,Europe,C.5.6.1,0.175,0.0,0.175,0.17475714285714286,9,0,0.0,0.175,0.175,0,0.0010000000000000009,0.175,0.176,0,0.0020000000000000018,0.174,0.176
emerging_haplotype,vic,region,2026-07-16,2026-08-06,21,Europe,C.5.6.1,0.171,0.0,0.171,0.17025,9,0,0.0010000000000000009,0.17,0.171,0,0.0010000000000000009,0.17,0.171,0,0.0010000000000000009,0.17,0.171
emerging_haplotype,vic,region,2026-07-16,2026-08-13,28,Europe,C.5.6.1,0.166,0.0,0.166,0.16547142857142857,9,0,0.0,0.166,0.166,0,0.0010000000000000009,0.165,0.166,0,0.0020000000000000018,0.165,0.167
emerging_haplotype,vic,region,2026-07-16,2026-07-23,7,Europe,C.5.6.1:241Q,0.154,0.2,0.04600000000000001,0.04525000000000001,9,0,0.0010000000000000009,0.154,0.155,0,0.0010000000000000009,0.154,0.155,0,0.0010000000000000009,0.154,0.155
